,mean,std
cpi_all_items,184.75545,61.092899569625125
industrial_production_index,82.31064555555557,18.939974222520913
stock_market_index,1372.8481672498915,1286.9462756416233
population_total,285252678.35555553,35202063.03699405
population_working_age,181014844.44444445,21788877.460698687
unemployment_rate,6.060925925925926,1.805573929143013
interest_rate_short_term,4.424301847722862,3.938849146081194
interest_rate_long_term,5.659648148148149,3.3239008908015237
interest_rate_10y,5.659648148148149,3.3239008908015237
interest_rate_2y,4.757722222222223,3.720264193628063
interest_rate_5y,5.234500000000001,3.533340526941836
interest_rate_3m,4.039962962962964,3.4759143412375995
yield_curve_spread,0.9012781818794143,0.9050438396245466
corporate_bond_baa,7.95111111111111,3.2133936803253365
corporate_bond_aaa,6.884055555555556,2.99384432137149
ted_spread,0.5782910691662371,0.411607793322402
consumer_sentiment,85.23703703703704,12.928307250126737
capacity_utilization,78.96136296296298,3.514519922771693
gdp_real,14430.4157,4683.809001586313
gdp_nominal,12268.469144444447,7071.979796488901
household_consumption,8194.7334,4873.356644503745
capital_formation,2163.1305888888887,1267.2333132530707
government_spending,2289.5992222222226,1208.5852892401854
exports_volume,1359.7720055555556,888.2665652552521
imports_volume,1738.7660999999998,1145.7935356056028
employment_level,132928.17222222223,18066.138910927944
building_permits,1373.9055555555556,379.66606464017093
housing_starts,1359.2611111111112,369.51250330579774
trade_balance,-30061.98888888889,24720.142706280447
money_supply_broad,7680.872777777777,5805.885153172137
gdp_growth_qoq,0.6600233203328647,1.083311151325183
gdp_growth_yoy,2.715229697233632,2.165388372323791
ip_growth,1.724717973424162,4.129726855916862
employment_growth,1.1301989814133016,1.8893241504649094
consumption_growth,5.722262332975586,2.998166360392112
investment_growth,5.758586134262167,9.128886465121829
exports_growth,6.1000110803914795,9.063460094961695
imports_growth,6.632444734421354,9.566059636729646
m2_growth,6.195317785273371,4.076504229985573
gdp_real_lag1,14379.26415642458,4646.256770404976
gdp_real_lag2,14328.144460674155,4608.60680397915
gdp_real_lag4,14227.506176136365,4536.002988399494
unemployment_rate_lag1,6.07169459962756,1.8048328230588002
unemployment_rate_lag2,6.082397003745317,1.804219020696371
unemployment_rate_lag4,6.107007575757575,1.7994765051649582
industrial_production_index_lag1,82.19481284916202,18.92905841186746
industrial_production_index_lag2,82.08020280898877,18.920070479773496
industrial_production_index_lag4,81.84377329545455,18.895903453818388
interest_rate_short_term_lag1,4.423052501717914,3.9498620680832515
interest_rate_short_term_lag2,4.418323680892196,3.9604959981287453
interest_rate_short_term_lag4,4.407963722720516,3.9818569654174425
gdp_growth_yoy_lag1,2.7170322184488827,2.1714694145331483
gdp_growth_yoy_lag4,2.7133681553174958,2.190171581819685
trade_gdp_ratio,-175.15634887429425,123.00091859033097
gov_gdp_ratio,14.778924883259805,3.5092781821326575
gdp_growth_yoy_ma4,2.717557611244171,1.811899547360821
unemployment_rate_ma4,6.0704802259887,1.699355327040926
gdp_real_diff,90.7541061452514,191.11090006347888
employment_level_diff,346.0782122905028,1291.305016459653
industrial_production_index_diff,0.28658826815642463,1.3104614542886024
gdp_volatility_4q,0.9394624041096005,1.0372659808100806
stock_volatility_4q,0.06839438920959465,0.040136440624434375
gdp_momentum,0.0057377233612978425,3.089198406549921
high_volatility_regime,0.24444444444444444,0.430956092103266
yield_curve_slope,0.9019259259259258,0.9055756632559807
yield_curve_inverted,0.14444444444444443,0.3525204098409598
yield_curve_curvature,-0.05162962962962953,0.2720140046621245
credit_spread,1.0670555555555556,0.4391211067219558
credit_spread_change,-0.0038919925512104314,0.22169517319264948
high_financial_stress,0.3277777777777778,0.470712707640976
stock_returns_1q,2.616209517848499,7.982379930378485
stock_volatility_4q_v6,6.839438920959462,4.013644062443439
risk_adjusted_returns,0.6299053066712642,1.3803913628951308
unemployment_momentum_v6,-0.01210428305400373,0.8326566415377399
unemployment_vs_5y_avg,-0.172870262992941,1.516162569220296
financial_conditions_index,-0.001662459548769515,0.5652471046082518
real_activity_index,-1.7171449447535755e-15,0.7698392820412184
